"","Interaction_Estimate","SD","lower","upper","Rhat","Significance","BPV.dom","BPV.sub","Chat.dom","Chat.sub","Species_Pair","MCMC_setting"
"90",1.07317212397286,0.0337886706641243,1.00848046366589,1.13809755913001,1.60533231628201,"Significant",0.0478666666666667,0.00456666666666667,1.05171997045238,1.08234324633738,"SUB-Hystrix_brachyura~DOM-Neofelis_genus","LONG"
"91",1.82603078087881,0.246182139554647,1.35505610718934,2.3263846117144,1.02824391628459,"Significant",0.571066666666667,0.2315,1.09000137954917,0.996450115328568,"SUB-Panthera_pardus~DOM-Rusa_unicolor","LONG"
"92",0.722078195475079,0.115951284549021,0.564806621568084,0.933570751771205,5.32841428604871,"Significant",0.0754333333333333,0.1185,1.02806245510274,1.07264936747737,"SUB-Rusa_unicolor~DOM-Neofelis_genus","LONG"
"93",0.0860625419710051,0.088716923247334,-0.092742897711825,0.257579915258544,1.0000597263878,"Non-Significant",0.197166666666667,0.532966666666667,0.997593738193371,1.04233796077845,"SUB-Macaca_arctoides~DOM-Neofelis_genus","LONG"
"94",0.136380468276836,0.048937678483875,0.0392072711106664,0.230938991557907,1.00002501863611,"Significant",0.218733333333333,0.198366666666667,1.04176059450021,1.0320000392361,"SUB-Neofelis_genus~DOM-Tapirus_indicus","LONG"
"95",-0.0734150627094751,0.0753305851877869,-0.228245812626626,0.0681820622206065,1.00023100000417,"Non-Significant",0.237833333333333,0.3678,1.01385039719602,1.04810628147315,"SUB-Panthera_tigris~DOM-Arctonyx_collaris","LONG"
"96",0.29071175236908,0.0727263241913075,0.144305272088798,0.431073009783986,1.00040365956193,"Significant",0.244933333333333,0.3194,1.02853372410327,1.04463431597819,"SUB-Cuon_alpinus~DOM-Arctictis_binturong","LONG"
"97",0.209374141060515,0.0980928656184631,0.00788461327806596,0.396981440562439,1.00628308472571,"Significant",0.242033333333333,0.194333333333333,1.04251161614567,1.04585521144434,"SUB-Neofelis_genus~DOM-Arctictis_binturong","LONG"
"98",0.28872440253959,0.103024728082085,0.0816082357767702,0.487438562147839,1.00040272445253,"Significant",0.213133333333333,0.188333333333333,1.09242312599567,1.0327240051917,"SUB-Panthera_pardus~DOM-Tapirus_indicus","LONG"
"99",0.0743827541963436,0.049614583013442,0.0214617725797472,0.189323164703269,1.97304128287887,"Significant",0.00163333333333333,0.338866666666667,1.01748768756149,1.05340999291414,"SUB-Panthera_tigris~DOM-Hystrix_brachyura","LONG"
"100",-0.0500580149232448,0.122586218019965,-0.299861871953549,0.178001509821119,1.00000369973011,"Non-Significant",0.235133333333333,0.3148,1.02907551600494,1.04878291907497,"SUB-Cuon_alpinus~DOM-Arctonyx_collaris","LONG"
"101",-1.5463610345258,1.09357873891252,-4.30101847949497,-0.145010754541901,1.00027288055049,"Significant",0.216933333333333,0.3145,1.02911748179727,1.03197546156316,"SUB-Cuon_alpinus~DOM-Tapirus_indicus","LONG"
"102",-0.0441734371795513,0.284174109964332,-0.314983129922323,0.414197496146416,12.6300498356782,"Non-Significant",0.139033333333333,0.190266666666667,1.01070253202723,1.05408719280524,"SUB-Macaca_nemestrina~DOM-Neofelis_genus","LONG"
"103",-0.0698586993502336,0.0297036599929039,-0.130868481603128,-0.0147591272543602,1.00003925229976,"Significant",0.467266666666667,0.191533333333333,1.0426668933276,1.00142644033535,"SUB-Neofelis_genus~DOM-Tragulus_genus","LONG"
